Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1741938144,200,,Aggregated,179.900000,0.000000,19,24,28,31,39,50,64,74,110,120,120,3312,0,19,21.31876413769326,2.0080290269106627,120.01625006087124,86666.21829710146
1741938145,200,,Aggregated,179.900000,0.000000,19,24,28,31,39,49,64,74,110,120,120,3413,0,19,21.280911168776104,2.0080290269106627,120.01625006087124,86512.8265455611
1741938145,200,,Aggregated,186.500000,0.000000,19,24,28,31,39,49,64,74,110,120,120,3524,0,19,21.277424741451018,2.0080290269106627,120.01625006087124,86341.61662883087
1741938146,200,,Aggregated,190.700000,0.000000,19,24,28,31,39,49,64,74,110,120,120,3644,0,19,21.23049127277136,2.0080290269106627,120.01625006087124,86075.04335894622
1741938146,200,,Aggregated,190.700000,0.000000,19,24,28,31,39,49,64,74,110,120,120,3740,0,19,21.174164339314828,2.0080290269106627,120.01625006087124,85657.36069518716
1741938147,200,,Aggregated,193.100000,0.000000,19,24,28,30,39,49,64,74,110,120,120,3841,0,19,21.185952414983028,2.0080290269106627,120.01625006087124,85830.30512887269
1741938147,200,,Aggregated,193.100000,0.000000,19,24,28,30,39,49,64,74,110,120,120,3943,0,19,21.16793451759059,2.0080290269106627,120.01625006087124,85746.47248288106
1741938148,200,,Aggregated,198.800000,0.000000,19,24,28,30,39,49,64,73,110,120,120,4039,0,19,21.11143637966207,2.0080290269106627,120.01625006087124,85675.2089626145
1741938148,200,,Aggregated,198.800000,0.000000,19,24,28,30,39,48,64,73,110,120,120,4138,0,19,21.088632124937746,2.0080290269106627,120.01625006087124,85615.42315128082
1741938149,200,,Aggregated,199.400000,0.000000,19,24,28,30,38,48,64,74,110,120,120,4242,0,19,21.11902714494874,2.0080290269106627,120.01625006087124,85459.86162187648
1741938149,200,,Aggregated,199.400000,0.000000,19,24,28,31,39,48,64,74,110,120,120,4349,0,19,21.166926303505385,2.0080290269106627,120.01625006087124,85453.23706599219
1741938150,200,,Aggregated,197.000000,0.000000,19,24,28,31,39,48,64,74,110,120,120,4449,0,19,21.191610522690894,2.0080290269106627,120.01625006087124,85504.57181389077
1741938150,200,,Aggregated,197.000000,0.000000,19,24,28,30,38,48,64,74,110,120,120,4542,0,19,21.091566649641848,2.0080290269106627,120.01625006087124,85055.89542051959
1741938151,200,,Aggregated,198.200000,0.000000,19,24,28,30,38,48,64,74,110,120,120,4641,0,19,21.06985800667387,2.0080290269106627,120.01625006087124,85050.53630683043
1741938151,200,,Aggregated,198.200000,0.000000,19,24,28,30,38,48,63,74,110,120,120,4733,0,19,21.036959939076276,2.0080290269106627,120.01625006087124,85128.44855271498
1741938152,200,,Aggregated,199.200000,0.000000,19,24,28,30,38,47,63,73,110,120,120,4828,0,19,20.97420755705978,2.0080290269106627,120.01625006087124,84850.88815244408
1741938152,200,,Aggregated,199.200000,0.000000,19,24,28,30,38,47,63,74,110,120,120,4915,0,19,20.962736567308024,2.0080290269106627,120.01625006087124,84708.73611393693
1741938153,200,,Aggregated,200.200000,0.000000,19,24,28,30,38,47,63,74,110,120,120,5024,0,19,20.941506379669914,2.0080290269106627,120.01625006087124,84598.39589968153
1741938153,200,,Aggregated,200.200000,0.000000,19,24,28,30,38,47,63,73,110,120,120,5112,0,19,20.908427076689872,2.0080290269106627,120.01625006087124,84542.25273865415
1741938154,200,,Aggregated,200.000000,0.000000,19,24,28,30,38,47,62,73,110,120,120,5189,0,19,20.89451916880531,2.0080290269106627,120.01625006087124,84641.67566005011
1741938154,200,,Aggregated,200.000000,0.000000,19,24,28,30,38,47,62,73,110,120,120,5278,0,19,20.905008517456633,2.0080290269106627,120.01625006087124,84586.02955665025
1741938155,200,,Aggregated,198.500000,0.000000,19,24,28,30,38,47,62,73,110,120,120,5382,0,19,20.895397264847137,2.0080290269106627,120.01625006087124,84469.6293199554
1741938155,200,,Aggregated,198.500000,0.000000,19,24,28,30,38,47,62,74,110,120,120,5485,0,19,20.916821731300303,2.0080290269106627,120.01625006087124,84622.69079307202
1741938156,200,,Aggregated,196.500000,0.000000,19,24,28,30,38,47,62,73,110,120,120,5594,0,19,20.855756557121516,2.0080290269106627,120.01625006087124,84367.40954594208
1741938156,200,,Aggregated,196.500000,0.000000,19,24,28,30,38,47,62,73,110,120,120,5703,0,19,20.890217659824796,2.0080290269106627,120.01625006087124,84461.12660003507
1741938157,200,,Aggregated,196.200000,0.000000,19,24,28,30,38,47,62,73,110,120,120,5793,0,19,20.863260307050076,2.0080290269106627,120.01625006087124,84324.03814949076
1741938157,200,,Aggregated,196.200000,0.000000,19,24,28,30,38,47,61,73,110,120,120,5886,0,19,20.831697284674537,2.0080290269106627,120.01625006087124,84298.79323819232
1741938158,200,,Aggregated,194.800000,0.000000,18,24,28,30,37,47,62,74,110,120,120,5986,0,18,20.8036792693262,2.0080290269106627,120.01625006087124,84089.09889742734
1741938158,200,,Aggregated,194.800000,0.000000,18,24,28,30,38,47,62,73,110,120,120,6069,0,18,20.80408296103806,2.0080290269106627,120.01625006087124,84117.8727961773
1741938159,200,,Aggregated,194.600000,0.000000,18,24,28,30,38,47,61,73,110,120,120,6155,0,18,20.82760773837842,2.0080290269106627,120.01625006087124,84298.68773354996
1741938159,200,,Aggregated,194.600000,0.000000,18,24,28,30,38,47,61,73,110,120,120,6247,0,18,20.82602128088182,2.0080290269106627,120.01625006087124,84272.10597086602
1741938160,200,,Aggregated,193.800000,0.000000,19,24,28,30,38,47,61,73,110,120,120,6365,0,19,20.84117597062287,2.0080290269106627,120.01625006087124,84322.73511390416
1741938160,200,,Aggregated,193.800000,0.000000,18,24,28,30,38,47,62,73,110,120,120,6460,0,18,20.826939119663287,2.0080290269106627,120.01625006087124,84193.37647058823
1741938161,200,,Aggregated,191.300000,0.000000,19,24,28,30,38,47,62,73,110,120,120,6554,0,19,20.86228882187115,2.0080290269106627,120.01625006087124,84249.5207506866
1741938161,200,,Aggregated,191.300000,0.000000,19,24,28,30,38,47,62,74,110,130,130,6663,0,19,20.883190560689396,2.0080290269106627,127.57443508598953,84382.33243283805
1741938162,200,,Aggregated,190.400000,0.000000,18,24,28,30,38,47,62,74,110,130,130,6783,0,18,20.89314525712531,2.0080290269106627,127.57443508598953,84301.82588825004
1741938162,200,,Aggregated,190.400000,0.000000,18,24,28,30,38,47,62,74,110,130,130,6882,0,18,20.88623298684961,2.0080290269106627,127.57443508598953,84251.62336530078
1741938163,200,,Aggregated,190.300000,0.000000,18,24,28,30,38,47,62,74,110,130,130,6999,0,18,20.87432899904427,2.0080290269106627,127.57443508598953,84126.24860694385
1741938163,200,,Aggregated,190.300000,0.000000,18,24,28,30,38,47,62,74,110,130,130,7102,0,18,20.86297571903983,2.0080290269106627,127.57443508598953,83994.67431709377
1741938164,200,,Aggregated,194.800000,0.000000,18,24,28,30,38,47,62,74,110,130,130,7207,0,18,20.85942258432004,2.0080290269106627,127.57443508598953,84033.99278479256
1741938164,200,,Aggregated,194.800000,0.000000,18,24,28,30,38,47,62,74,110,130,130,7320,0,18,20.845879534739094,2.0080290269106627,127.57443508598953,84009.65573770492
1741938165,200,,Aggregated,196.800000,0.000000,18,24,28,30,38,47,62,74,110,130,130,7413,0,18,20.79251230379704,2.0080290269106627,127.57443508598953,83779.09294482665
1741938165,200,,Aggregated,196.800000,0.000000,18,24,28,30,38,47,62,73,110,130,130,7514,0,18,20.790861843404574,2.0080290269106627,127.57443508598953,83788.80157040192
1741938166,200,,Aggregated,200.500000,0.000000,18,24,27,30,38,47,62,73,110,130,130,7610,0,18,20.75748724396966,2.0080290269106627,127.57443508598953,83594.85137976347
1741938166,200,,Aggregated,200.500000,0.000000,18,24,27,30,38,47,62,74,110,130,130,7717,0,18,20.76959571912397,2.0080290269106627,127.57443508598953,83711.77232085007
1741938167,200,,Aggregated,202.500000,0.000000,18,24,27,30,38,47,62,74,110,130,130,7812,0,18,20.77743748033751,2.0080290269106627,127.57443508598953,83762.69214029697
1741938167,200,,Aggregated,202.500000,0.000000,18,24,27,30,38,47,63,74,110,130,130,7904,0,18,20.814220459561117,2.0080290269106627,127.57443508598953,83866.59210526316
1741938168,200,,Aggregated,199.900000,0.000000,18,24,28,30,38,47,63,75,110,130,130,8003,0,18,20.849223448136176,2.0080290269106627,127.57443508598953,83974.88241909284
1741938168,200,,Aggregated,199.900000,0.000000,18,24,28,30,38,47,63,75,110,130,130,8086,0,18,20.83605728738149,2.0080290269106627,127.57443508598953,83880.16955231264
1741938169,200,,Aggregated,201.000000,0.000000,18,24,27,30,38,47,63,75,110,130,130,8184,0,18,20.820254506676992,2.0080290269106627,127.57443508598953,83792.6396627566
1741938169,200,,Aggregated,201.000000,0.000000,18,24,27,30,38,47,63,75,110,130,130,8281,0,18,20.814214649692545,2.0080290269106627,127.57443508598953,83781.38425310953
1741938170,200,,Aggregated,201.400000,0.000000,18,24,28,30,38,48,63,76,110,130,130,8388,0,18,20.834001855119535,2.0080290269106627,127.57443508598953,83859.1742966142
1741938170,200,,Aggregated,201.400000,0.000000,18,24,28,30,38,48,63,76,110,140,140,8478,0,18,20.89328690634194,2.0080290269106627,139.8005309747532,84051.83757961783
1741938171,200,,Aggregated,201.900000,0.000000,18,24,28,30,38,48,63,76,110,140,140,8557,0,18,20.902933558602392,2.0080290269106627,139.8005309747532,84088.02980016361
1741938171,200,,Aggregated,201.900000,0.000000,18,24,28,30,38,48,63,76,110,140,140,8643,0,18,20.931698621560376,2.0080290269106627,139.8005309747532,84284.78896216591
1741938172,200,,Aggregated,202.200000,0.000000,18,24,28,30,38,48,63,76,110,140,140,8753,0,18,20.93442752618725,2.0080290269106627,139.8005309747532,84232.44841768536
1741938172,200,,Aggregated,202.200000,0.000000,18,24,28,30,38,48,63,76,110,140,140,8850,0,18,20.947522936786108,2.0080290269106627,139.8005309747532,84319.77073446328
1741938173,200,,Aggregated,200.600000,0.000000,18,24,28,30,38,48,63,76,110,140,140,8946,0,18,20.938960944712864,1.96837296243757,139.8005309747532,84313.27297116029
1741938173,200,,Aggregated,200.600000,0.000000,18,24,28,30,38,48,64,77,110,140,140,9046,0,18,20.963123677508555,1.96837296243757,139.8005309747532,84478.5095069644
1741938174,200,,Aggregated,195.000000,0.000000,18,24,28,30,38,48,64,77,110,140,140,9142,0,18,20.965513048054387,1.96837296243757,141.72347798012197,84392.20039378692
1741938174,200,,Aggregated,195.000000,0.000000,18,24,28,30,38,48,63,77,110,140,140,9258,0,18,20.974450989263797,1.96837296243757,141.72347798012197,84455.18751350183
1741938175,200,,Aggregated,195.100000,0.000000,18,24,28,30,38,48,63,77,110,140,140,9374,0,18,20.964652691612205,1.96837296243757,141.72347798012197,84485.55269895456
1741938175,200,,Aggregated,195.100000,0.000000,18,24,28,30,38,48,63,76,110,140,140,9463,0,18,20.949430216521474,1.96837296243757,141.72347798012197,84414.51558702314
1741938176,200,,Aggregated,194.000000,0.000000,18,24,28,30,38,48,63,76,110,140,140,9555,0,18,20.939407009894076,1.96837296243757,141.72347798012197,84402.67095761381
1741938176,200,,Aggregated,194.000000,0.000000,18,24,28,30,38,48,63,76,110,140,140,9658,0,18,20.91343840733626,1.96837296243757,141.72347798012197,84305.7597846345
1741938177,200,,Aggregated,194.700000,0.000000,18,24,27,30,38,48,63,76,110,140,140,9752,0,18,20.908000232438194,1.96837296243757,141.72347798012197,84350.29665709598
1741938177,200,,Aggregated,194.700000,0.000000,18,24,27,30,38,48,63,76,110,140,140,9851,0,18,20.906821745727655,1.96837296243757,141.72347798012197,84395.42056643995
1741938178,200,,Aggregated,194.500000,0.000000,18,24,27,30,38,48,63,76,110,140,140,9964,0,18,20.915579787780395,1.96837296243757,141.72347798012197,84349.70774789242
1741938178,200,,Aggregated,194.500000,0.000000,18,24,27,30,38,48,63,76,110,140,140,10054,0,18,20.9192208271992,1.96837296243757,141.72347798012197,84419.21782375174
1741938179,200,,Aggregated,193.500000,0.000000,18,24,27,30,38,48,63,75,110,140,140,10138,0,18,20.90616642028879,1.96837296243757,141.72347798012197,84403.50887749063
1741938179,200,,Aggregated,193.500000,0.000000,18,24,27,30,38,48,63,75,110,140,140,10239,0,18,20.91624176749398,1.96837296243757,141.72347798012197,84542.09043851939
1741938180,200,,Aggregated,195.200000,0.000000,18,24,27,30,38,48,63,75,110,140,140,10319,0,18,20.882234277860903,1.96837296243757,141.72347798012197,84477.02800658978
1741938180,200,,Aggregated,195.200000,0.000000,18,24,27,30,38,48,63,75,110,140,140,10408,0,18,20.870435936591207,1.96837296243757,141.72347798012197,84424.89652190622
1741938181,200,,Aggregated,195.400000,0.000000,18,24,27,30,38,48,63,75,110,140,140,10500,0,18,20.885481056624226,1.96837296243757,141.72347798012197,84557.69638095239
1741938181,200,,Aggregated,195.400000,0.000000,18,24,27,30,38,48,63,75,110,140,140,10604,0,18,20.90078635490675,1.96837296243757,141.72347798012197,84649.31054319126
1741938182,200,,Aggregated,193.000000,0.000000,18,24,27,30,38,48,63,75,110,140,140,10693,0,18,20.894190659309302,1.96837296243757,141.72347798012197,84690.95062190219
1741938182,200,,Aggregated,193.000000,0.000000,18,24,27,30,38,48,63,75,110,140,140,10785,0,18,20.894279869620448,1.96837296243757,141.72347798012197,84751.72127955494
1741938183,200,,Aggregated,193.100000,0.000000,18,24,27,30,38,48,63,75,110,140,140,10887,0,18,20.888822715890043,1.96837296243757,141.72347798012197,84772.79526040232
1741938183,200,,Aggregated,193.100000,0.000000,18,24,27,30,38,48,64,75,110,140,140,10981,0,18,20.90275187483009,1.96837296243757,141.72347798012197,84863.97532100901
1741938184,200,,Aggregated,195.100000,0.000000,18,24,27,30,38,48,64,75,110,140,140,11085,0,18,20.877487436239388,1.96837296243757,141.72347798012197,84753.09959404601
1741938184,200,,Aggregated,195.100000,0.000000,18,24,27,30,38,48,63,75,110,140,140,11172,0,18,20.8489153077099,1.96837296243757,141.72347798012197,84673.67257429287
1741938185,200,,Aggregated,193.100000,0.000000,18,24,27,30,38,48,63,75,110,140,140,11248,0,18,20.84447758656353,1.96837296243757,141.72347798012197,84772.22181721195
1741938185,200,,Aggregated,193.100000,0.000000,18,24,27,30,38,48,63,75,110,140,140,11342,0,18,20.83942340230165,1.96837296243757,141.72347798012197,84774.48862634457
1741938186,200,,Aggregated,193.200000,0.000000,18,24,27,30,38,47,63,75,110,140,140,11450,0,18,20.839887817550906,1.96837296243757,141.72347798012197,84742.52951965065
1741938186,200,,Aggregated,193.200000,0.000000,18,24,27,30,38,47,63,75,110,140,140,11543,0,18,20.837028011310363,1.96837296243757,141.72347798012197,84640.72346876895
1741938187,200,,Aggregated,188.600000,0.000000,18,24,27,30,38,48,64,75,110,140,140,11648,0,18,20.862605430291016,1.96837296243757,141.72347798012197,84697.1640625
1741938187,200,,Aggregated,188.600000,0.000000,18,24,27,30,38,48,64,76,110,140,140,11758,0,18,20.90437593838182,1.96837296243757,141.72347798012197,84836.5649770369
1741938188,200,,Aggregated,188.300000,0.000000,18,24,27,30,38,48,64,76,110,140,140,11851,0,18,20.904648046748108,1.96837296243757,141.72347798012197,84833.75892329762
1741938188,200,,Aggregated,188.300000,0.000000,18,24,27,30,38,48,64,76,110,140,140,11952,0,18,20.925901085584425,1.96837296243757,141.72347798012197,84895.203062249
1741938189,200,,Aggregated,189.300000,0.000000,18,24,27,30,38,48,64,77,110,140,160,12068,0,18,20.94427395766849,1.96837296243757,159.16546899825335,84936.79781239641
1741938189,200,,Aggregated,189.300000,0.000000,18,24,27,30,38,48,64,77,110,140,160,12158,0,18,20.94964311765879,1.96837296243757,159.16546899825335,85012.4011350551
1741938190,200,,Aggregated,188.400000,0.000000,18,24,27,30,38,48,64,76,110,140,160,12243,0,18,20.937770575229884,1.96837296243757,159.16546899825335,85023.66691170464
1741938190,200,,Aggregated,188.400000,0.000000,18,24,27,30,38,48,64,77,110,140,160,12361,0,18,20.933780876335188,1.96837296243757,159.16546899825335,84988.55505218025
1741938191,200,,Aggregated,191.300000,0.000000,18,24,27,30,38,48,64,77,110,140,160,12456,0,18,20.927081731456187,1.96837296243757,159.16546899825335,84922.99044637123
1741938191,200,,Aggregated,191.300000,0.000000,18,24,27,30,38,48,64,77,110,140,160,12548,0,18,20.922643644640587,1.96837296243757,159.16546899825335,84932.79972904049
1741938192,200,,Aggregated,191.800000,0.000000,18,24,27,30,38,48,64,77,120,150,160,12633,0,18,20.935226528182714,1.96837296243757,159.16546899825335,84920.81017968812
1741938192,200,,Aggregated,191.800000,0.000000,18,24,27,30,38,49,65,78,120,160,210,12748,0,18,21.03256736171558,1.96837296243757,205.66660608164966,85036.62284279887
1741938193,200,,Aggregated,195.000000,0.000000,18,24,27,30,38,49,65,79,120,160,210,12852,0,18,21.044529470474288,1.96837296243757,205.66660608164966,85072.08862433862
1741938193,200,,Aggregated,195.000000,0.000000,18,24,27,30,38,49,65,79,120,160,210,12945,0,18,21.032081853662028,1.96837296243757,205.66660608164966,85078.11301660872
1741938194,200,,Aggregated,193.600000,0.000000,18,24,27,30,38,49,65,79,120,160,210,13031,0,18,21.029241894593792,1.96837296243757,205.66660608164966,85069.22999002378
1741938194,200,,Aggregated,193.600000,0.000000,18,24,28,30,38,49,65,79,120,160,210,13121,0,18,21.06289805027771,1.96837296243757,205.66660608164966,85057.67502476946
1741938195,200,,Aggregated,195.600000,0.000000,18,24,28,30,39,49,65,79,120,160,210,13211,0,18,21.077531949877027,1.96837296243757,205.66660608164966,85117.8838089471
1741938195,200,,Aggregated,195.600000,0.000000,18,24,28,30,39,49,65,79,120,160,210,13293,0,18,21.07283888301292,1.96837296243757,205.66660608164966,85084.23004588882
1741938196,200,,Aggregated,194.500000,0.000000,18,24,28,30,39,49,65,79,120,160,210,13390,0,18,21.08213140551332,1.96837296243757,205.66660608164966,85078.83554891711
1741938196,200,,Aggregated,194.500000,0.000000,18,24,28,30,39,49,65,79,120,160,210,13500,0,18,21.116525054797187,1.96837296243757,205.66660608164966,84994.73059259259
1741938197,200,,Aggregated,194.700000,0.000000,18,24,28,30,39,49,65,80,120,160,210,13595,0,18,21.12388912468132,1.96837296243757,205.66660608164966,85015.44133872747
1741938197,200,,Aggregated,194.700000,0.000000,18,24,28,30,39,49,66,80,120,160,210,13711,0,18,21.18913986999725,1.96837296243757,205.66660608164966,85021.8626650135
1741938198,200,,Aggregated,194.100000,0.000000,18,24,28,30,39,49,66,80,120,160,210,13800,0,18,21.18539003368494,1.96837296243757,205.66660608164966,85004.72442028986
1741938198,200,,Aggregated,194.100000,0.000000,18,24,28,30,39,49,66,80,120,160,210,13916,0,18,21.189014696726975,1.96837296243757,205.66660608164966,85031.70020120725
